,mean_value,mean_volumn,profit
sh601899,82498148954.30464,444123018.9602649,-0.02739726027397263
sh601901,101261083085.81395,178230394.3488372,-0.5155325443786982
sh601908,15328399055.088757,18419795.337278105,0.1140583554376657
sh601918,26112183109.942856,173231622.53714284,0.5707472178060414
sh601919,85164054481.84932,182169841.2739726,0.5465425531914896
sh601928,38501698971.09827,53538573.26011561,0.19360730593607317
sh601929,21455503812.20238,46319762.833333336,-0.0802047781569967
sh601933,41915196730.4142,77597879.40828402,0.14818880351262365
sh601939,783428350696.8,325175645.8971428,-0.22254335260115607
sh601958,35412960681.14286,50289287.37142857,-0.30164888457807953
sh601965,10712551784.742857,13228761.485714287,-0.37630104083266613
sh601968,10758695652.173914,46944175.36231884,1.887387387387387
sh601969,33315696777.77778,18797891.145833332,-0.198281154082259
sh601985,157403971428.57144,499155232.85714287,0.9877049180327868
sh601988,1124645749636.9714,1232309041.6057143,-0.1289592760180995
sh601989,220757728677.61905,747273322.1369047,0.14012738853503187
sh601991,79394472699.42857,112371541.41714285,-0.19915848527349228
sh601992,43982000920.59171,58542366.662721895,-0.2087286527514231
sh601996,4858809704.096386,21651698.8313253,-0.13381995133819957
sh601998,296050964843.88574,193881204.49714285,-0.25857843137254904
sh601999,7261245510.228572,16565411.76,-0.1909689557855128
sh603000,29494010393.54286,18151243.102857143,-0.5774178180085755
sh603001,10105375065.47619,6769828.5,0.45069637883008357
sh603002,4229882352.9411764,14366261.964705883,0.0869017632241814
sh603003,5956639223.300971,6018741.427184466,-0.337092731829574
sh603005,11577221414.62857,3629296.92,-0.14702217792175443
sh603006,2800929133.858268,1720500.1102362205,-0.10306946688206778
sh603008,5964891735.53719,14667105.537190083,-0.16458852867830417
sh603009,3201093142.5925927,2381175.975308642,0.17931688804554086
sh603010,3298419047.6190476,2010476.1714285715,0.3276365152146729
sh603011,4257334176.470588,5055507.141176471,0.18028032866118898
sh603012,9310966643.90244,10558163.487804879,-0.05581157194060419
sh603015,6000599575.539568,7034051.992805756,0.4927916120576672
sh603017,4980152727.272727,2111922.0454545454,0.23230834035383324
sh603018,6862951578.947369,2063640.403508772,-0.03747636238610967
sh603019,24440203703.703705,6140903.851851852,0.5007549068948163
sh603020,8068047154.471544,4363788.365853659,0.3677069199457259
sh603021,4920479708.7378645,5175235.145631068,1.6937151949085123
sh603022,3567418823.529412,3337540.0,0.6171761280931586
sh603023,3544737500.0,2143125.0,0.8611111111111112
sh603025,17964068627.45098,7796067.656862745,1.3470149253731347
sh603026,4374051282.051282,8539573.076923076,0.9103521878335112
sh603030,5873239024.390244,6052139.780487805,0.7531734837799717
sh603066,3312420289.8550725,4804213.043478261,0.7502793296089386
sh603077,18688078310.0625,24434697.15,-0.5094152626362735
sh603085,3503035087.7192984,8069315.7894736845,2.3810888252148996
sh603088,3315296000.0,2571672.502857143,0.12331912102328638
sh603099,5269706833.142858,8406905.085714286,0.4808781869688386
sh603100,7814307142.857142,9950091.737142857,-0.037823490378234924
sh603108,5994064935.064935,2336649.350649351,1.8292483660130718
sh603111,7731100766.333333,4863945.777777778,0.38030035335689044
sh603116,11194166666.666666,9458516.666666666,0.024886877828054304
sh603117,9479416666.666666,17361675.0,0.2722063037249283
sh603118,11936459016.393442,8944848.06557377,0.9233004067402673
sh603123,6211782468.0,7635883.657142857,-0.1623134328358209
sh603126,8419136896.551724,13048159.097701149,-0.14747191011235952
sh603128,8869293233.082706,14365242.15037594,-0.2860068259385665
sh603158,5260249033.962264,3478494.254716981,1.2342256214149139
sh603166,11769497614.94253,7363738.557471264,0.2458920187793428
sh603167,6692173577.142858,17893821.65714286,-0.13427561837455826
sh603168,8089314500.0,1939289.1314285714,-0.49815685776026447
sh603169,17480534130.545456,19362229.187878788,-0.06246351430239348
sh603188,16738736705.882353,7637903.905882353,-0.5762751520823585
sh603198,26574379746.83544,15168045.569620254,0.96233078281342
sh603199,5472176072.131147,4101822.7540983604,1.599425287356322
sh603222,4641145833.333333,5942719.506944444,1.149056603773585
sh603223,3601192982.4561405,9712414.03508772,2.0843776106934
sh603227,7666494305.194805,13739827.272727273,2.1813110181311015
sh603268,3443270866.141732,3238600.4645669293,1.1614055985705778
sh603288,84030939568.45714,7683311.7885714285,-0.2118372379778051
sh603300,4880294871.794871,9439860.256410256,0.9560810810810811
sh603306,4897263953.488372,2599116.156976744,0.16593186372745494
sh603308,9044614354.320988,13837427.425925925,0.08815111619919878
sh603309,6159221428.571428,3642223.507142857,2.094229035166817
sh603311,5263171264.367816,7267401.149425288,1.6262886597938144
sh603315,4576862745.09804,4032850.401960784,0.9787234042553192
sh603318,5610489737.373737,4451055.848484849,2.1746538871139505
sh603328,13569232114.285715,6310386.554285714,-0.12426035502958585
sh603333,4378955626.785714,14618734.339285715,0.2150349650349651
sh603338,7003842083.333333,2152578.816666667,-0.2100070472163495
sh603355,21069278222.22222,5193920.288888888,0.20633187772925757
sh603366,9312754285.714285,11346158.937142856,-0.44654856444715946
sh603368,7971932098.765432,1780161.388888889,0.34407526020816664
sh603369,16315179906.976744,4091560.511627907,-0.059419783292555026
sh603399,4844168075.885715,10052760.194285715,-0.23374340949033393
sh603456,10475683757.5,2115404.8625,0.43237387805632926
sh603518,4857159226.890757,3457691.067226891,-0.1631933311958961
sh603519,3627181102.3622046,3260230.346456693,0.615423642820903
sh603555,22820968571.42857,8222681.608695652,0.3532934131736528
sh603558,4164434532.3741007,2497371.338129496,-0.4505772005772005
sh603566,7437934117.6470585,4378096.482352941,0.6657718120805367
sh603567,23569222800.0,8525114.264705881,0.14184814596821663
sh603568,19023873417.72152,7139206.329113924,2.5871842267406033
sh603588,10291799476.190475,2967973.3154761903,0.6014306151645206
sh603589,19674500000.0,9545066.666666666,0.07996115247652959
sh603598,4961558441.558441,5056680.51948052,2.0453230472516877
sh603599,8524776026.666667,5184254.444444444,0.31853448275862073
sh603600,7460279503.10559,4159962.0062111802,4.063858695652174
sh603601,3730651282.051282,3499139.326923077,0.7847100175746922
sh603606,5242759785.714286,4786766.497142857,-0.41531322505800466
sh603609,10318241235.697674,8021412.069767442,-0.30967292971468335
sh603611,4483846451.612904,3218879.7225806452,-0.1463137996219282
sh603616,4564898550.724638,9777550.724637682,1.3414932680538554
sh603618,5826586246.09375,8269502.7421875,0.20262216924910598
sh603636,5609433526.01156,2985658.416184971,0.6126679462571976
sh603669,8600265822.784811,9018693.670886075,0.5602373887240354
sh603678,11696654102.564102,2617787.1602564105,3.960535117056856
sh603686,9502489693.965517,3281091.0344827585,2.7000000000000006
sh603688,5144762872.093023,6161726.226744186,-0.177645788336933
sh603698,15559112044.303797,9692608.08227848,0.48973932334997217
sh603699,17474717142.857143,9462344.777142856,-0.06893056259503291
sh603703,4840284423.300971,2834677.990291262,1.2411042944785275
sh603718,9744687058.82353,6967338.835294117,2.898063200815494
sh603729,6437491329.508197,1757361.4344262294,0.7173799582463466
sh603766,16952576337.345678,18973865.728395063,0.18260869565217389
sh603788,4484060780.487804,4360585.085365853,0.6432432432432432
sh603789,8594039603.960396,7810097.653465346,0.8429189857761284
sh603799,10747289282.222221,12876129.540740741,1.1965065502183405
sh603806,18324129358.974358,3870057.0705128205,-0.18463125322331098
sh603808,7934046666.666667,5777777.355555556,0.304095686843059
sh603818,8202027782.3529415,10104490.656862745,0.051044083526682146
sh603828,4430511594.202899,3443849.8913043477,0.08477997577714984
sh603838,4127500000.0,10257112.5,1.9415992812219225
sh603869,5860211022.222222,8421840.948717948,2.298342541436464
sh603883,18057630117.64706,8402978.45882353,1.134997884045705
sh603885,29776808823.52941,7229161.764705882,2.147204968944099
sh603889,4002234247.9532166,3831697.3859649124,-0.24894514767932494
sh603898,8013204819.277108,2428014.2168674697,-0.1355571327182399
sh603899,17602600000.0,4679033.51572327,0.7645195353748679
sh603901,4784617647.058824,3939666.1764705884,0.7285902503293807
sh603918,3958531645.56962,2633412.658227848,1.7134502923976607
sh603939,10603025263.157894,3823836.1789473686,1.0720399429386591
sh603968,5688299788.505747,3601902.2988505745,-0.12092198581560284
sh603969,7396496453.900709,8313021.354609929,-0.29204431017119836
sh603979,11617245614.035088,19910266.666666668,0.0016161616161615817
sh603988,3767891428.571429,2130713.577142857,-0.03727399165507659
sh603989,10523129411.764706,5266076.270588235,0.204553063274188
sh603993,62620431153.71429,59425347.982857145,0.17964693665628229
sh603997,9560208571.428572,8230640.635714286,0.38240418118466885
sh603998,4954436691.842105,3227024.8815789474,-0.04542790152403275
sz000001,188652528194.17142,179839018.46857142,-0.3245942571785268
sz000002,143937615929.6,280077663.01714283,-0.11602951039570761
sz000004,2315782077.428571,4380854.645714286,0.6539196940726577
sz000005,8418403807.468354,51947620.278481014,0.46341463414634143
sz000006,14249367256.285715,59408779.251428574,0.4576271186440678
sz000007,4162579599.89011,7947741.934065934,1.0089531680440773
sz000008,16345747565.806452,7932408.688172043,0.26497695852534564
sz000009,25801929065.034966,67813762.08391608,-0.21005251312828213
sz000010,6164422535.131579,26700198.05263158,-0.20270270270270274
sz000011,7158292747.828571,16154596.262857143,0.14752475247524754
sz000012,21356057117.748344,55723722.821192056,-0.06900328587075583
sz000014,4030959056.857143,8765885.148571428,0.23629893238434166
sz000016,11705105956.513762,27536187.43119266,1.3617021276595744
sz000017,5730038291.714286,13054567.88,0.24785100286532957
sz000018,4006360839.7647057,3223849.9294117647,0.02960800667222689
sz000019,3558193158.8,9795553.611428572,0.1572164948453609
sz000020,4425871211.130435,7539232.443478261,0.5843714609286523
sz000021,16790657547.435898,48113815.29487179,0.1022880215343203
sz000022,9981199572.222221,6869151.888888889,0.2226294090700872
sz000023,3409002139.4117646,6793558.948529412,0.8514251061249244
sz000024,61474975366.77966,68030529.57627119,0.13253012048192778
sz000025,5829191836.285714,6052088.302857143,2.702941176470589
sz000026,5287625435.892858,10320861.095238095,-0.058823529411764636
sz000027,39414813594.8,52495879.59428571,-0.13884007029876977
sz000028,22262734725.6,3631166.017142857,0.18274006622516553
sz000029,10154028483.428572,23254606.868571427,0.9287749287749287
sz000030,10511000000.0,12597716.666666666,-0.09490740740740744
sz000031,23351098687.142857,115035720.49714285,0.36949516648764763
sz000032,4043589982.9142857,7046980.72,0.1760797342192692
sz000033,2483911058.6666665,730436.8,0.9809160305343512
sz000034,2801476590.0,14927446.84375,0.4839650145772594
sz000035,10552566342.598425,14644803.976377953,-0.04538461538461537
sz000036,7260568755.476191,46639805.309523806,0.4298245614035088
sz000037,4956186406.685715,18748914.062857144,-0.06371911573472044
sz000038,2233975611.5584416,2891104.298701299,0.512082853855006
sz000039,45966556837.9885,40287476.212643676,-0.16425339366515848
sz000040,4848736335.447154,18893561.048780486,0.4462686567164178
sz000042,9220936790.705883,12591255.611764707,-0.09505459216441878
sz000043,7515289299.142858,26376357.10857143,-0.1243124312431243
sz000045,6282028156.171429,13172738.885714285,0.012684989429175392
sz000046,66100191574.14634,52397011.567073174,-0.032380952380952364
sz000048,7279816121.518988,10329856.962025316,1.33045148895293
sz000049,8992124365.862068,8594009.908045977,0.20532813515269654
sz000050,26600948785.40373,22975795.186335403,-0.2651282051282051
sz000055,6570148912.807017,15474709.87134503,-0.30668016194331993
sz000056,5229450798.128655,6887440.070175438,0.7553191489361702
sz000058,8436212820.116959,27723916.134502925,0.22869318181818185
sz000059,15556578563.62069,31739040.05172414,-0.3198724760892667
sz000060,32349226701.117645,79664652.86470588,-0.020114942528735545
sz000061,28856388917.42857,36470485.78857143,0.18195266272189356
sz000062,25162798788.26446,19370077.429752067,0.910783055198973
sz000063,74416161461.1628,103302751.98837209,-0.12677538137822197
sz000065,7715913225.657143,8860378.548571428,0.4814814814814814
sz000066,18482478561.531532,46921004.58558559,2.5603305785123966
sz000068,10320419826.031746,22489918.666666668,0.024793388429751956
sz000069,71255826221.37404,173183955.2442748,-0.12296983758700693
sz000070,6415473265.306123,12256995.673469387,0.5565648224607764
sz000078,13117877707.037037,44305364.88888889,0.38578680203045695
sz000088,20082712708.57143,46198699.06285714,-0.32571996027805367
sz000089,15580795858.959538,48409892.098265894,0.14666666666666664
sz000090,11177750582.440475,16746176.648809524,0.02045133991537383
sz000096,7546250971.428572,21925560.902857143,0.8041362530413624
sz000099,10374208621.657143,32800201.577142857,-0.03997144896502502
sz000100,63205055605.828575,476162144.30857146,-0.014888337468982642
sz000150,12616889518.939394,7794368.090909091,2.243076923076923
sz000151,7214379880.0,20522414.21142857,0.041247484909456754
sz000153,4082461577.870968,18014983.683870967,-0.22429149797570846
sz000155,4582791907.514451,14518403.416184971,-0.07183908045977011
sz000156,50203286349.36781,6411216.275862069,0.06685461135722917
sz000157,48794424568.793106,222374047.62643677,-0.25806451612903225
sz000158,17225509727.012196,26327573.506097563,0.3466796874999999
sz000159,5440543089.2,25347267.64,-0.2863720073664825
sz000166,231353715730.7097,190732483.66451612,-0.5455470737913486
sz000301,7985977041.529411,47488238.22352941,-0.07485604606525906
sz000333,139807073699.18604,37998095.8372093,-0.11211512717536808
sz000338,48041217883.14286,43789741.428571425,-0.6905414667580534
sz000400,25220324281.314285,36760856.622857146,-0.1791907514450868
sz000401,18693528621.142857,38260307.17714286,-0.33956619296933427
sz000402,33733041495.42857,90001635.99428572,-0.27572016460905346
sz000403,4949498113.75,3692881.9375,0.12277682157200233
sz000404,4948457654.971429,28731633.485714287,-0.17603911980440093
sz000407,6279092959.470199,34458217.27814569,0.09090909090909097
sz000408,4286469890.9467454,13354570.710059172,0.24221789883268485
sz000409,3260416666.6666665,20622125.0,0.1383647798742138
sz000410,18210127405.384617,75759202.95804195,0.44700460829493094
sz000411,4920463768.115942,6815636.231884058,-0.3270948532539345
sz000413,26323459517.880795,131650700.21854305,-0.10663507109004734
sz000415,33537732011.636364,62950914.53636364,-0.4649056603773585
sz000416,5717497815.287356,25155729.229885057,-0.07048984468339295
sz000417,8153146938.421053,35491582.90643275,0.023836549375709316
sz000418,10960169944.62857,8959141.914285714,0.33143264433357095
sz000419,4920097215.085714,20689008.651428573,0.03039073806078147
sz000420,5000374558.0,18103790.58235294,0.06563706563706562
sz000421,5334109882.060606,13658881.993939394,-0.008344923504867941
sz000422,7404170275.257143,35570361.63428571,-0.1607142857142857
sz000423,30451572116.857143,19656621.84,0.10925449871465295
sz000425,32065143351.964287,87412741.58333333,-0.03420523138832997
sz000426,9134078578.88889,26642111.041666668,-0.2577946768060837
sz000428,6480183779.542857,24177547.54857143,0.19734660033167487
sz000429,6062450127.54902,15014707.0,0.1227722772277228
sz000430,3497574888.023256,11637569.65116279,0.4641555285540705
sz000488,12689688189.257143,41579332.01142857,0.03650793650793658
sz000498,6826416666.666667,15399608.333333334,0.0786713286713287
sz000501,10247638565.963856,9322674.795180723,0.026267562614538772
sz000502,2281305142.9787235,8745608.148936171,0.7018828451882844
sz000503,39618943788.68852,29730556.393442623,-0.1786278849193803
sz000504,6092030326.904762,10730591.015873017,0.69826435246996
sz000505,4383866007.942857,15527022.737142857,-0.07525510204081631
sz000506,9322580427.708334,37612103.270833336,0.11483253588516758
sz000507,7738090889.590643,48318968.456140354,-0.33782267115600445
sz000509,6277377153.0,39233797.0,0.08270676691729313
sz000510,4860627309.365079,30737655.936507937,0.6305506216696269
sz000511,12883117089.577465,91976634.36619718,0.015963511972634046
sz000513,15315221395.804195,3523159.055944056,0.431958762886598
sz000514,8222446134.146341,33189309.894308943,-0.09756097560975607
sz000516,16636690954.529411,34600701.55294117,0.31505728314238945
sz000517,16874931128.484848,19543231.036363635,-0.43337645536869346
sz000518,5901186621.8918915,62100922.2027027,-0.088929219600726
sz000519,12962159517.592592,14304839.398148147,0.865425912670007
sz000521,5238389985.942857,23547190.554285713,-0.11045655375552282
sz000523,6216087657.836257,19353500.064327486,0.42857142857142855
sz000524,4746466648.971429,8679228.285714285,0.41376582278481017
sz000525,9547930613.470589,9971566.811764706,-0.18036809815950927
sz000526,2887828697.1698112,4662915.358490566,0.884732052578362
sz000528,13308683658.62857,49116228.50857143,-0.37734375000000003
sz000529,7378007108.145696,14215522.688741721,0.5420765027322403
sz000530,4455529424.268292,10268512.128048781,0.31483087597571563
sz000531,8915170662.457144,13647923.662857143,-0.3786626596543953
sz000532,6974786231.213873,9726701.346820809,0.032752613240418164
sz000533,5418453484.651163,26102380.703488372,0.13382899628252784
sz000534,4681446733.92405,12263250.278481012,0.2240932642487046
sz000536,14141995168.714285,18776844.185714286,-0.3686900958466453
sz000537,5299439790.3529415,33507984.470588237,-0.2149220489977729
sz000538,72752239748.11429,12003181.72,0.031408775981524126
sz000539,36450202266.68965,37165516.77241379,-0.07862407862407869
sz000540,44374347300.95238,108386615.292517,-0.3878231859883236
sz000541,12987395287.546013,41144926.34355828,-0.022072936660268754
sz000543,15375966640.258064,30956604.122580644,-0.03544494720965314
sz000544,4987284580.34965,11786653.132867133,0.08
sz000545,6718232915.340909,8964832.738636363,0.5633699633699634
sz000546,6265103012.294118,10486427.34117647,0.04481434058898855
sz000547,23695651072.46988,37577004.04216868,0.03909774436090222
sz000548,5589521304.8,28308771.48,-0.048933500627352536
sz000550,24589826988.914288,6221512.937142857,-0.22052205220522048
sz000551,4814361598.604651,17545981.808139537,-0.12124248496993996
sz000552,11914487190.294117,16164096.829411766,-0.3276327632763276
sz000553,6733076989.513889,17942526.944444444,-0.23297491039426524
sz000554,5821684274.0,41241408.53142857,0.04695837780149427
sz000555,17754666666.666668,6137291.666666667,0.5477564102564103
sz000557,5058834902.0,23870939.3,0.036666666666666625
sz000558,12779276433.835617,23840143.05479452,2.349122807017544
sz000559,37592032930.97143,85426779.11428571,0.5882825040128409
sz000560,9396256270.37037,3808774.864197531,-0.5764218009478672
sz000561,7349097652.8,18734868.062857144,-0.09502262443438912
sz000563,15813055619.542856,32301858.2,-0.3091054313099041
sz000564,5677225806.451612,33661106.451612905,0.16
sz000565,4496145141.485714,12292849.885714285,-0.2688330871491875
sz000566,17030818982.162163,14391967.576576577,2.3852403520649967
sz000567,2801256628.571429,6089307.935714286,0.2613240418118467
sz000568,33237853478.342857,34482214.205714285,-0.026027397260273987
sz000570,5188827348.342857,16430382.457142858,-0.1702610669693531
sz000571,5799644109.090909,33472131.123376623,-0.1065719360568383
sz000572,11611507022.171429,55673605.26285715,-0.01657458563535909
sz000573,4134961309.7714286,32201940.93142857,-0.05976095617529877
sz000576,6869531016.114285,16075233.022857143,-0.16359060402684558
sz000581,28810820499.707603,21897511.89473684,-0.20968882602545966
sz000582,18751682958.735634,6847221.137931035,-0.07853684776761705
sz000584,10806717592.021276,26814610.031914894,0.5000000000000001
sz000585,4518156355.428572,48622805.28,0.29782082324455217
sz000586,2859374209.5238094,12046789.797619049,0.751779359430605
sz000587,12291230160.560747,23074808.13084112,0.8715341959334565
sz000589,6656305635.087719,38620431.631578945,-0.13450292397660818
sz000590,4960215634.705882,7619532.05882353,0.2206937799043063
sz000591,5958441341.869159,10828998.373831775,-0.03750794659885568
sz000592,20960687503.780487,40602917.59756097,-0.14353782013103028
sz000593,3183451420.645161,16819732.298387095,0.06856403622250962
sz000594,2662433333.3333335,56630590.0,-0.2321428571428571
sz000595,4149347825.4471545,14161438.333333334,0.43749999999999994
sz000596,15923376982.857143,7753031.925714286,-0.29051987767584103
sz000597,5474100644.114285,16536655.691428572,-0.29711538461538467
sz000598,25499058095.657143,117207195.31428571,-0.22265625
sz000599,6442095714.705882,35141616.38823529,0.15000000000000005
sz000600,21942264641.794872,21400813.762820512,-0.1692876965772433
sz000601,8943001528.133333,50674734.61333334,1.086092715231788
sz000603,9642741618.439306,13367535.705202311,0.25325172149961733
sz000605,4613418439.523809,5418536.628571428,-0.0703218116805722
sz000606,4531819517.356322,22358516.58045977,0.1957186544342508
sz000607,13695560938.82353,26885748.3627451,-0.14901960784313723
sz000608,4066090982.410714,23262398.723214287,-0.1946564885496184
sz000609,4694689310.129032,17914689.92903226,-0.07208387942332894
sz000610,3252523117.2781067,10927727.603550296,0.11553030303030291
sz000611,3178996392.9,21299675.03,-0.01308139534883719
sz000612,11248890194.561403,32197701.43859649,-0.43521266073194853
sz000613,3357750702.857143,13192971.702857142,0.4342105263157896
sz000615,3525405923.5,15277444.541666666,-0.06150978564771669
sz000616,14728467590.841122,92933194.69158879,0.3333333333333333
sz000617,3752394292.6285715,8270781.394285714,0.2997002997002997
sz000619,4554204571.428572,13866481.57142857,-0.007021063189568734
sz000620,17552416666.666668,15123241.666666666,-0.025263157894736866
sz000622,3398733288.923077,12579919.676923078,0.9550949913644214
sz000623,30344194038.914288,33647596.394285716,-0.3147672093687518
sz000625,83355510049.51048,70231404.95804195,-0.26508024349750975
sz000626,11701974774.774775,9228543.756756756,2.270045385779122
sz000627,14015704455.337423,82061702.73006135,0.6164079822616408
sz000628,3571133676.056338,12914245.09859155,0.2315325248070562
sz000629,35477767272.68293,224491929.29268292,-0.17553191489361694
sz000630,28748377528.75,33315494.425,-0.005871990604815115
sz000631,10740072723.314285,28511834.4,-0.03034682080924855
sz000632,4284050002.427746,20033373.173410404,0.41428571428571437
sz000633,6020018988.157895,13996040.236842105,0.41740088105726864
sz000635,4011365813.428571,9066167.565714287,-0.19888623707239458
sz000636,9272451248.214285,28488583.526785713,-0.06986899563318784
sz000637,4531512300.514286,22613448.834285714,-0.028831562974203265
sz000638,4487842219.512196,14284692.109756097,0.5614886731391587
sz000639,5415507775.6,8580978.188571429,-0.25136944613511863
sz000650,11768309965.840708,49825848.061946906,0.201776649746193
sz000651,139545397574.85715,83676608.74857143,-0.5933823529411765
sz000652,12787053638.457144,50240493.25714286,-0.23356643356643356
sz000655,7693470716.454545,19445724.363636363,-0.221875
sz000656,29605825233.24841,105824306.3312102,-0.6799999999999999
sz000657,11894801094.788733,10859311.570422536,-0.07670126874279114
sz000659,6879842010.695652,60652683.16521739,0.023054755043227557
sz000661,15833835471.257143,2812227.0457142857,0.14259450764104328
sz000662,5163262182.356688,11950192.649681529,0.6454413892908827
sz000663,3624663817.5,10729664.951923076,-0.1254237288135593
sz000665,11399407772.04301,9917461.903225806,1.0129870129870129
sz000666,12017036425.308641,17738362.111111112,-0.11492374727668843
sz000667,12489172960.930233,186209021.48255813,0.4333333333333335
sz000668,2675394527.21519,3118902.101265823,1.7655007949125596
sz000669,13916015061.525423,5907823.711864407,-0.3899130434782609
sz000670,11148974389.350649,33082061.27922078,-0.021784232365145314
sz000671,23975950326.756756,15851699.763513513,-0.5920223932820153
sz000672,7343490893.8,12723933.36,0.34187082405345215
sz000673,7113548405.479452,7033603.965753425,0.21993355481727564
sz000678,3734137000.6857142,14625093.942857143,0.023400936037441415
sz000679,3256454541.6666665,14794925.739583334,1.177014531043593
sz000680,10175541027.6,79210690.17714286,-0.3362068965517241
sz000681,24697323626.25731,7632974.614035088,0.10103383458646609
sz000682,6571232275.257143,51689787.48,0.09959349593495939
sz000683,10439677116.23077,36680861.99230769,-0.11380597014925378
sz000685,20570473896.764706,18148927.64117647,-0.48102383053839365
sz000686,37395511358.85058,71557157.44252874,-0.43832823649337416
sz000687,11416124927.0,30883350.171428572,1.0303030303030303
sz000688,10675784487.714285,16100430.076190475,1.2460526315789475
sz000690,16052850998.25,62826368.8375,0.10526315789473673
sz000691,2284526030.4761906,13368623.19047619,-0.013628620102214663
sz000692,4215724137.2222223,26256207.342592593,0.21174004192872134
sz000693,12798126710.582523,24542111.86407767,-0.4077868852459016
sz000695,4180164468.4,6998510.028571429,0.12978889757623144
sz000697,13884089803.655914,11298223.47311828,0.10631229235880409
sz000698,4897672401.6470585,31771999.23529412,0.05394990366088619
sz000700,6005988641.759259,9772299.851851853,0.1755905511811024
sz000701,5199080112.756411,15138890.083333334,0.06942148760330577
sz000702,3093930175.142857,11370742.371428572,0.12407211028632024
sz000703,13360725396.860466,19163813.01162791,-0.18981972428419938
sz000705,4828540964.742857,19146163.131428573,0.06508875739644972
sz000707,3204343069.6153846,17836836.923076924,1.2133333333333332
sz000708,5322106706.470589,11724208.811764706,0.3802541544477027
sz000709,47802460881.17647,322218217.11764705,-0.1875
sz000710,2924119856.287425,5423033.886227545,1.140989729225023
sz000711,2768710911.3861384,4764321.960396039,0.6825278810408922
sz000712,35131654193.548386,38409297.91935484,-0.17140690178232837
sz000713,3751886009.3714285,16216583.868571429,-0.10546500479386382
sz000715,3160611111.111111,10570646.296296297,-0.28167877320419693
sz000716,5265737874.044118,7406346.227941177,-0.1400602409638554
sz000717,14438331940.914286,88332656.62857144,0.743975903614458
sz000718,22618496927.878788,44800208.39393939,0.024890190336749624
sz000719,14731583333.333334,3782008.3333333335,-0.0005327650506125739
sz000720,6736890935.779817,49248516.09174312,0.7438752783964364
sz000721,5066226520.576923,38278973.09615385,0.2377179080824089
sz000722,7197566244.971429,21721720.137142856,0.8569711538461537
sz000723,3124335709.814815,17638941.66049383,-0.023364485981308535
sz000725,136062128298.24562,1019934198.4561404,-0.14161849710982652
sz000726,11146670810.693642,23197163.468208093,-0.10602409638554205
sz000727,22250933575.523254,15542913.40116279,-0.021822849807445435
sz000728,59579221918.128654,70380323.23976608,-0.45657161586365136
sz000729,26309185492.45714,45239137.76,-0.08153477218225416
sz000731,6773245860.971429,37552933.70857143,-0.013318534961154187
sz000732,27425408636.907894,13817434.440789474,0.16532721010332943
sz000733,10879101400.714285,18332715.74404762,0.23942652329749103
sz000735,7490129846.171429,56486781.245714284,-0.2816901408450703
sz000736,4059646564.6285715,5592477.154285714,0.33081285444234404
sz000737,3557139089.189189,23925412.344594594,-0.09251968503937003
sz000738,30881101769.42857,34955230.12571429,0.36200716845878156
sz000739,10471697847.142857,35105754.02484472,-0.13589743589743586
sz000748,21197496410.81081,8497968.35135135,-0.07944048561625754
sz000750,39181916021.6,85400334.64,-0.47926267281105994
sz000751,10663192578.742857,92272260.70285714,-0.1971608832807571
sz000752,4659291215.085714,21893026.194285713,-0.13728323699421968
sz000753,5758796182.027027,32601290.912162162,-0.13461538461538458
sz000755,4696098675.56701,31268699.0,0.36120996441281145
sz000756,4272009384.117647,12568982.860294119,0.5168539325842697
sz000757,4611959940.057143,18176471.08,0.10604026845637585
sz000758,18548522407.6,41642234.69142857,-0.18564356435643564
sz000759,6617267528.685715,12936917.108571429,-0.23878923766816143
sz000760,8938594041.401869,10384695.785046728,-0.35890878090366585
sz000761,18088344800.0,21735360.713333335,-0.041431261770244775
sz000762,8019632762.971429,26068487.817142855,-0.08096590909090913
sz000766,3488438166.875,12518143.171875,0.06544901065449006
sz000767,16032590799.085714,90886365.58285715,-0.018018018018017955
sz000768,81842483329.88235,81018494.8764706,0.1691670977754787
sz000776,154533208092.05713,107337311.18285714,-0.4769762087490406
sz000777,13312156176.8,31246971.234285716,0.007890961262553889
sz000778,24976642532.743362,131645994.78761062,0.2227564102564102
sz000779,3111166229.738562,7797239.117647059,0.4249737670514167
sz000780,7109273033.197675,27757235.273255814,-0.15281899109792288
sz000782,7562653297.766991,14321639.601941748,2.667529107373868
sz000783,67348343855.4321,166245515.38271606,-0.41585956416464886
sz000785,2932948284.6857142,9821951.977142857,0.0678941311852704
sz000786,19157655039.20635,10854065.523809524,0.4142212189616255
sz000788,9771442901.037037,21084210.05185185,-0.26152737752161387
sz000789,5922139701.257143,18802644.817142855,-0.5364472753007785
sz000790,5682808313.6875,22567144.1875,-0.1026422764227642
sz000791,10151486781.257143,9756373.142857144,-0.05112044817927162
sz000792,40808633341.882355,20408019.2,-0.2346678023850086
sz000793,29464703127.227722,93497753.61386138,-0.09991311902693313
sz000795,4318300935.034483,12393504.8,0.19422310756972125
sz000796,6159022240.0,14638677.227722771,2.0452830188679245
sz000797,9269579384.17647,13715685.294117646,0.49675625579240035
sz000798,4249688401.754386,8383768.0,-0.0021668472372697264
sz000799,5599621440.784314,16958622.480392158,0.32461734693877553
sz000800,32145857558.139534,44868684.674418606,-0.06641604010025065
