,profit,mean_volumn,mean_value
sz002136,-2.2507806818051805,16.013026933707895,21.76090914878117
sz002137,-0.4527982971970962,15.942577680053352,22.05287784578602
sz002139,-1.3772445255999721,16.388871596233987,22.245717197876985
sz002141,-2.5914457159652704,15.382625568102611,22.011981808236023
sz002143,-0.6244228014896962,15.589553419826814,24.092949439385766
sz002144,-2.709772854413656,15.997235187446021,22.253436883140353
sz002147,0.004469281182297043,15.958893519720686,21.888226538617158
sz002149,-3.8115886081063772,15.49371345906377,22.06054177019583
sz002150,-2.5601300710255868,15.788249880336101,21.831374092062266
sz002151,-1.774952350911673,16.052973764857782,23.222446575856
sz002152,-2.4186257000847475,16.654182904194528,24.22733381953447
sz002153,-1.030953640194295,15.052783007942514,24.308887979514186
sz002156,-0.5830947190184171,16.65524058132856,23.087224724646614
sz002157,-1.001901952146963,16.7422347992021,23.065803055994813
sz002159,-2.189084719129664,15.544242162728771,21.93344656227197
sz002160,-1.3396342796538285,16.404964139762882,22.56072810086584
sz002161,-0.6257058997644128,17.406211568226034,23.184096851079463
sz002162,-1.028135370408663,16.882005775930256,22.520505840494852
sz002163,-1.587493458179541,17.107194314411835,22.85589034965421
sz002164,-1.6471782404169475,16.785280002365727,22.246464757023876
sz002166,-1.8013623365613962,16.062001794258194,22.084539100803717
sz002169,-0.4480673910141555,15.937667278586412,22.39474730102874
sz002171,-3.83702133379585,16.522999343824534,22.898678125307818
sz002172,-2.5425357626246368,17.040888193409206,22.60586199616756
sz002174,-0.12055235340518798,15.152047473186062,24.01209747628164
sz002175,-2.5455312716044354,15.49612485826417,22.99278023109955
sz002176,-0.2808091931640189,17.310371448809708,23.220881059249194
sz002177,-1.885946684287757,17.833183687517828,22.873980219839115
sz002179,-0.7992217269514288,16.61408591476862,23.66477375056259
sz002180,-0.6470491058595826,14.892579340997573,23.715060145955494
sz002183,1.3888595613294357,17.741330470310057,24.188584375388153
sz002184,-2.3850613148182838,15.689086586695547,22.848650392163105
sz002185,-1.59799052659375,17.033761732449697,23.230560379326718
sz002187,-2.53257384921281,15.981594835181923,22.469304919981557
sz002188,0.2557238842443218,16.04791764891006,22.192794729523325
sz002191,-1.0263738064861552,17.34758711842688,23.442177532472687
sz002192,-1.0574037855659628,15.417617185067732,22.213712229741077
sz002193,-1.653255415934154,15.76448306400793,21.697605746306582
sz002194,-4.813989410014149,16.3712765578971,22.876331960678126
sz002196,-1.7087507660280832,15.553972116716729,22.030887623692415
sz002197,-2.582043790820837,16.81218201228539,23.08276233224976
sz002199,-0.5757132459718657,16.118656974546173,21.763193352288567
sz002201,-1.3403228015948345,15.789708063827758,21.949181763147955
sz002202,-7.273092595999543,18.10206602459735,24.506582353430634
sz002203,-0.8387492114116682,17.104349564426382,23.436338817885463
sz002205,-2.806529955667813,15.631574778279145,21.71549515275877
sz002206,-0.7127556519483218,16.23412537267997,22.477746303879943
sz002208,-0.7379307831869188,16.18566684712276,22.374866264182558
sz002209,-0.5736636707904141,16.016922796969915,21.817851792549355
sz002210,-0.7812145965834142,15.587689164959633,23.230094479586622
sz002212,-0.1427397676302509,16.77056618679458,22.181634433936768
sz002213,-1.2408698649814156,15.6586835175281,21.827505274227537
sz002215,-0.7272480744071231,16.44313329661759,23.36702401549256
sz002217,-1.3568804759135975,16.69513940772094,23.636981397092264
sz002219,-0.0644691513619543,16.182399027648323,23.786131631755637
sz002221,-0.7365418047057795,15.797667364725203,23.752753829127077
sz002222,-1.3552841243773306,16.40175413347485,22.164213007245003
sz002223,-1.2069175260362213,16.37847350398619,23.857226891585103
sz002224,-0.7323213290232224,16.526542507593337,22.967602044888803
sz002227,-1.4208467426265503,15.855180300003894,22.66292983080224
sz002228,-1.3017980759993266,15.559231188913008,22.773546683969055
sz002230,-3.320593349247524,17.537828315900185,24.489140229748664
sz002231,-0.5071150443694551,16.825702814439865,22.417323342017212
sz002232,-1.5475625087160132,16.655571319812246,22.65964205178067
sz002234,-1.595863043343031,16.066811311948626,22.07207095776249
sz002235,-0.3897392658027004,16.25864328363182,22.425605475632054
sz002236,-1.0177274756816508,17.16378168559473,24.43612636766062
sz002238,-0.38341697088640175,15.959623950234262,22.99609515353445
sz002239,0.6565428499974328,16.740723549604613,22.35113908940134
sz002242,-0.9710562519724544,16.73601238424037,23.309454901873174
sz002243,-2.515984352833577,16.107510728949055,22.113319553981658
sz002247,-0.0009657171199587515,15.80691964276356,22.388488092624844
sz002248,-2.2975725511705014,16.149647955491137,21.924585361973612
sz002250,-1.6432249100114835,16.704463383833478,23.56383818533767
sz002253,-1.4300318096002695,15.63761224498591,22.442644724912032
sz002254,-1.9073614789380775,16.464104887679845,22.831739344195835
sz002256,-1.5081507221639103,16.792898130597422,22.749228217439434
sz002258,-1.2992829841302609,15.198118795097567,22.2196483445402
sz002259,-1.3016882769315101,17.08963511639986,22.44709544944443
sz002261,-0.6879252365787941,16.781291644072233,23.60328071673815
sz002262,-2.103568657627921,15.52515398664887,23.329408794560166
sz002263,-1.590290243019967,17.42208421978598,22.75596107115913
sz002265,-1.332017474265452,15.54662429069746,22.225223336111288
sz002267,-2.9111025588988495,16.54256326093217,23.537836523528107
sz002270,-2.060320500233057,16.487979316285784,22.05886693295532
sz002272,-0.45783309362548064,16.3922090722481,21.984644515071263
sz002273,-2.507535987918759,16.613664613256844,23.07968605129417
sz002274,-1.6555999541972632,16.601627213986077,22.38166943843248
sz002276,0.017741447009595845,17.42926621963378,23.640382375392548
sz002278,-4.703203926259443,16.088722044615977,22.149410071877355
sz002279,-1.1077181610932887,15.669702017667056,23.127242523932022
sz002283,-0.17597808287177993,16.561382312715857,22.912133460998586
sz002286,-0.2271789440323295,16.51284773037611,22.23755430141242
sz002287,-1.7997065309205864,14.952658944537736,23.29002940706916
sz002289,0.19415601444095756,15.847975034272416,22.26837736803404
sz002290,-0.27677876714684124,15.862302052611824,22.358666209776054
sz002291,-1.7128655267583912,15.892759993324365,22.208250086187185
sz002295,-1.3337060093529778,15.819058592354542,22.05055244289539
sz002298,-1.385281702805504,17.12603297038755,22.974976896071983
sz002299,-1.5094640969888988,16.607138409315315,23.606989763627976
sz002300,-1.623424154408841,16.143109292988836,22.26932153317893
sz002301,0.6879433526849184,16.168206477623414,22.69588586342674
sz002302,-2.2519413601752913,16.11732036168806,22.96770256659864
sz002306,-0.6704557693578742,18.30162454910378,22.51768842359395
sz002307,-1.6813356516136824,17.463902334881976,22.800068629982146
sz002308,-0.7313111835057033,17.29043584939335,23.354709412913337
sz002310,0.02919915469226235,16.949051079390784,23.89660230620771
sz002313,-1.146023172958804,16.748913938464607,22.390323801169295
sz002314,-0.6320594885801071,16.941888477683992,23.035417660532225
sz002315,-1.8870696490323797,15.232355028708577,23.028623839014987
sz002316,-1.468947549485274,16.12271745395339,22.06948767262392
sz002318,-2.984636459298937,16.206934817252062,23.50272889297164
sz002319,-1.6297186654864606,16.16784574061546,21.96539453945959
sz002320,0.40880806821881593,16.261675307076437,22.718938538613475
sz002321,-2.6812799600376063,16.971427829607833,22.205721228845004
sz002322,-1.7247487589450947,16.257996839491124,22.430431514492344
sz002323,-1.5550438403683013,14.990529203253576,22.1688148536117
sz002325,-1.6508231285969543,17.287399466635765,23.429831864686946
sz002328,-5.102302482622101,16.804668219847542,22.38853064036009
sz002329,-1.2220845542689824,15.689507442215351,23.017403329781818
sz002330,-0.4914350895337481,16.34033785703141,22.451767365417126
sz002331,-3.62936532658153,16.895064736403583,22.795690627835754
sz002332,-3.7630588522881876,16.604768724442604,22.790449264710485
sz002333,-0.7288497099740098,15.543784773918464,22.161614232574316
sz002338,-2.9737023971366905,14.592401492166676,22.66102860029431
sz002339,-0.6059912635686182,16.661619676202598,22.996032356086904
sz002343,0.7220076310990435,15.908847689465789,22.197482372760586
sz002345,0.285894761877685,16.80157467463233,23.04084615039291
sz002346,-2.291812996012135,16.073827483300587,22.520563904007393
sz002347,0.14473189929504482,15.872235435283603,22.142375220456575
sz002348,-0.17575492907006615,16.50967855808655,22.61059336746513
sz002349,-2.0812384873565386,15.453142193063702,23.00597340165745
sz002350,-1.2143582488594158,15.72656805491539,22.12806912025934
sz002351,-2.250997724203553,15.766808124041965,22.769962552782843
sz002353,-0.9073515991896203,17.100080116192235,24.289108842154555
sz002354,-1.2707096116862049,14.881616601236402,23.691589295627757
sz002355,-2.2017189669240596,16.601151423744106,22.22092288784269
sz002359,0.3706789920227491,17.120230010366797,22.56798958024075
sz002360,-4.3903254374885785,16.42660133909188,22.189660058666295
sz002361,-1.1653413911854997,16.357495540303148,22.711679802845428
sz002362,-3.5024317494088066,16.272643692480024,22.509216489878025
sz002363,-2.944438979166442,16.589475812886995,22.7682862371038
sz002365,-1.9241263106554012,15.889888904707137,21.92010434401493
sz002366,-0.08259982730584679,15.204754265802602,23.238784552247274
sz002367,-1.5160535878229897,16.93091886351516,23.15382127326279
sz002368,0.31860717091015756,15.563633141117046,23.573367831185802
sz002369,0.05892867955652082,17.076252216874646,22.564705360147506
sz002370,-0.5223562638659657,15.133192953614733,22.08219434555188
sz002373,-1.4606319807657224,15.553293371152426,23.819540046808136
sz002374,-2.9867636035712297,16.016299087557663,22.554690578446234
sz002376,-2.743524589295869,17.04898508734294,23.001786956924118
sz002380,-0.13412929996669964,14.735042680234686,22.293994387933793
sz002382,-1.7600839157769088,15.777863855812523,22.536203973677022
sz002383,-1.7870835839817623,15.820669937106448,22.68826308038782
sz002384,0.03960913809504567,16.283539998031515,23.36157482502421
sz002389,-1.0703529513537064,16.928956388421188,22.95201354416408
sz002393,-3.770459441106359,15.254985403108623,22.70310092889036
sz002394,-2.2567216762008644,16.28177972090198,22.331597025187154
sz002395,-1.293163013988476,15.617303982089295,21.86956529072664
sz002399,-4.161547214335984,15.955823184629761,24.039130501061063
sz002401,-1.3580494621686308,16.29648996881969,22.63439278993578
sz002403,-1.7332061604764801,15.81748956949391,22.219798763773795
sz002405,-1.0834881411917963,17.266129505945024,23.86856162796365
sz002407,-0.22199346493097227,16.706818170674083,22.577444613164477
sz002409,-1.7869861904753965,14.897887172446458,22.139660990892665
sz002412,-0.4823185558396643,15.624898058811851,22.621363985609847
sz002413,0.6365768290715511,15.066481822827086,22.804983152043736
sz002414,-2.691481774754976,16.23287355839841,23.497630453878802
sz002415,-0.9871697291118195,17.63935734200113,25.639750120205186
sz002417,-0.7119565125174417,16.154837308990654,21.908157917856975
sz002418,0.11975347964368226,15.681569321829487,22.837452644564785
sz002420,-2.406797408738963,16.37084600469353,22.035784201571794
sz002424,-1.068158068727011,15.653654337256,24.076068241942266
sz002425,-0.026440772728913854,16.051772463250312,22.487304582810932
sz002426,-0.23334105110860667,16.739204600068387,23.43321736483569
sz002429,-1.9108188292440431,17.36887139775819,23.5339311459571
sz002435,-2.9936467670629687,15.591711657037557,21.75632822633959
sz002438,-3.346892036804614,16.23951147324497,22.45128595767685
sz002443,-0.3045149106020135,17.163513480983706,22.462091374630706
sz002444,-2.563199575737748,16.9606330714353,23.57560351331114
sz002445,0.7934951543942272,15.400042904155601,23.12851167599365
sz002450,-3.749679653140903,17.268314530392328,24.467369428962225
sz002451,-1.6842650503865273,16.24779535787554,22.46124488636531
sz002458,-0.39333324353964366,15.644995247531135,22.352398607975076
sz002459,-1.933933958008597,15.603524485961715,22.601168346827148
sz002460,-0.5608681362518886,16.96662516887043,22.84606270106549
sz002462,-0.7547050735593789,15.71356842208994,23.07331840357198
sz002464,0.6826492314368288,15.704498242423169,22.252342674427428
sz002465,-1.0673677496785516,17.352124742829144,24.138957115905047
sz002466,-0.732520431561976,15.829780442253096,23.50354098031862
sz002471,-0.8248912626103725,16.73927708631087,23.041677254369056
sz002472,-1.1904040751198668,16.01121823170235,22.541267612344246
sz002473,-1.278070841997567,14.826976797056508,22.29324878541603
sz002474,-2.719254800115072,17.563437901562203,23.129627364668835
sz002477,-1.7995589516628787,17.01909612886905,23.47873553653326
sz002479,-1.808073044719579,16.770738493647638,23.058917729758516
sz002481,-0.04145671367834602,15.397621448570273,23.388476021693183
sz002482,-4.421247347827166,16.152197500260954,23.273024564853987
sz002484,-4.731463911312377,15.813909701374971,22.592518142390457
sz002485,-0.9639410349832047,15.437207155514242,22.28808995969798
sz002486,-2.5130775267546976,17.69857512222045,22.38419042036372
sz002489,-0.058619334479623204,16.339147722003776,23.437633941380376
sz002493,-2.3513752571634767,15.873222599312854,23.826209921978457
sz002498,0.15104025741286609,16.98385581056302,23.613836396514415
sz002502,0.034513229420375664,15.964286207347804,22.634057409590135
sz002504,-2.5767141990411253,15.458087965329568,22.977855708732626
sz002508,-3.3406055677064845,15.408568173856027,23.539823541916018
sz002509,-4.435271149192693,16.724436437760563,22.852255134639385
sz002510,-1.5984487908585052,16.44284636716518,22.37628742502196
sz002512,-0.564668855786814,15.830887332933854,23.204826896483315
sz002514,-1.0069989707451108,15.330212983745628,22.55548349162675
sz002517,0.41070895861417533,15.645407195740166,22.728551515659888
sz002518,-1.0445118199537282,15.888962259649723,22.759954603344397
sz002523,-3.411747592557309,16.515962180206074,21.991515282560254
sz002526,-3.3348465196380443,17.259531100624365,22.571571148637684
sz002527,-0.13084612963110753,16.16805566585884,23.082803219798606
sz002529,-2.033929895596958,16.382473015388516,22.014688836695765
sz002530,0.7223927486564071,15.786346883888141,21.887686713661964
sz002532,-2.871359778407593,16.069760545782856,22.21575833634974
sz002535,-4.33073334028632,16.98046827982283,22.63699111247232
sz002536,-2.564562734607309,14.91603196393609,22.034153267018446
sz002541,-3.684457928856054,15.3103424999499,22.291899945171004
sz002543,-1.820332841672111,16.101334418133632,22.733690636592005
sz002544,-1.733939898339229,16.282535690023096,23.572172842357343
sz002545,-0.3140309021485324,15.230109086558672,22.341342691202737
sz002546,-1.2593585307172868,15.877469309154241,22.33131057290908
sz002547,-0.72903393989347,16.137579943606667,22.872301403293807
sz002548,-1.4598490829137194,16.62328428603509,22.31514719908419
sz002552,-2.3907194347283007,15.699891948278191,22.032268429977137
sz002553,-0.6955519913381248,16.260935036092693,21.97058559500883
sz002560,-1.8746471290338231,15.611410876644754,21.9281354223824
sz002561,-2.4435653096315586,16.272689194992463,22.538341175521147
sz002562,-1.6126200949125633,15.521807255916306,22.03386987028451
sz002564,-4.547276207569188,17.436236164024468,22.848097317621047
sz002566,-2.745106076545949,16.012373916722588,22.464753454315613
sz002567,-2.840109923115277,16.473665055735626,22.322041094503888
sz002568,0.16538778128818896,14.397449141032107,24.04909930139077
sz002569,-3.430328663819018,15.453726809287359,21.74879764638812
sz002571,-0.20439224091326483,16.60961738643989,22.366250979518213
sz002572,-0.564940047132048,15.503808609590472,23.407455306063746
sz002574,0.1883812149470736,16.869329814352078,22.703693020082145
sz002575,-1.007282138898915,16.796031309862354,22.427770538302855
sz002577,0.6673883209889312,15.409208284636833,23.317858080433837
sz002583,-0.18846079778147748,16.888748720869152,23.117065631949828
sz002584,-0.6973501288063871,15.231908328234972,22.650626342756237
sz002589,0.82297792725416,14.944372661173192,23.436942042410767
sz002591,-2.2117095102575863,16.00084357368567,21.95576805625091
sz002592,-0.09723742684749226,15.365080948219191,23.09845752507794
sz002593,-2.1747517214841605,15.757440728136414,22.308947078054377
sz002594,-0.9347157689902647,16.841218575071302,25.409784020444388
sz002596,-0.1343123376075943,16.071406998783658,22.196258275728916
sz002599,-1.275104506105203,15.055929328612931,21.968310047631668
sz002601,-2.1682370404629676,15.456648196313827,22.57693620309173
sz002605,-0.4261912386252813,16.332432706744367,22.837688015311418
sz002607,-2.176249101349664,16.71932998538508,21.784395216804207
sz002609,-6.727431724850876,16.463099809722426,23.097087233632916
sz002612,-1.3414216345352628,15.350905899488378,22.937717066331835
sz002617,-4.270085874641728,15.662220518790809,22.618822851029538
sz002619,-2.091225288101898,15.043833096531726,22.91757106617728
sz002620,-0.9226630793364138,15.035188757973026,21.897801591618656
sz002621,-0.5407026946289358,15.222994461132947,22.158783643460293
sz002623,-2.043723459077756,15.164256394244381,22.32577879858927
sz002624,-1.8611448824276027,14.799191370876072,23.086298968469503
sz002625,1.1950872909687276,16.22749711876026,23.54037600379874
sz002627,-1.7131691946348335,15.158926768969316,21.799566548964066
sz002628,-2.396178534179317,17.54144120895891,22.30074392736452
sz002631,-2.965273066069283,16.14796385193308,23.14637277975232
sz002634,-0.9722652320015087,15.11741204451264,21.858558396286586
sz002636,-0.1414116540498284,16.55541219357432,22.8909129319046
sz002638,-1.3563931435730179,16.899462335391718,22.652981118819277
sz002639,-0.6896769630809382,14.938553902242578,22.295553247416095
sz002640,0.4349797047190675,14.621834773470106,23.291881615718662
sz002642,-1.2021260817327715,16.275237915530358,23.795163343688824
sz002643,-0.1917208384912229,15.294812858691529,22.529799856860482
sz002647,1.0392256389865981,15.654210458929324,22.07679751908479
sz002649,-1.323792979290596,15.989566795231102,22.90750063642375
sz002650,-1.061958971020074,16.774642998410155,22.73718890421303
sz002651,-2.3207674120772364,15.428124210453324,23.34161769483048
sz002653,-1.4654252423419951,16.030264420547546,24.042523583634285
sz002654,-0.1743898495611461,15.262007481987247,22.2736215572423
sz002655,-0.2978574004934334,16.765046867331723,22.138519920439137
sz002657,-1.4313008427793608,16.31651020962041,23.966774868935634
sz002659,-1.1096014102437053,16.262504446986302,22.561803866543436
sz002660,-6.792344427470831,16.561312871650674,21.93956197906856
sz002667,-0.8041941453343304,14.114726199859566,21.64028082248555
sz002668,-0.3464099645484662,15.43439001788693,22.180132169363805
sz002669,-1.376212848823307,15.723392571307777,21.976674559630574
sz002670,-1.1000388224335635,15.134754153543557,21.824085563971963
sz002671,0.371740375458671,16.436955037242218,22.532376145522218
sz002674,-4.665010186344115,15.520209637712243,22.068985097153003
sz002675,-0.6109090823229735,15.144502722445134,22.852610810899467
sz002676,-0.5833827571868636,15.425742669224695,21.975515476432072
sz002680,-1.3649925561435097,14.920521766233975,21.998115921711978
sz002682,-1.6828653809889167,16.35013051477469,22.01552908156844
sz002683,-0.8829869683999961,15.17310071334809,22.752805481015862
sz002691,-2.3691163082483273,15.682092385268115,22.02152665382003
sz002692,-2.5022983924998683,15.150396912854305,22.504007563717316
sz002694,-3.1245651453969585,16.358606573719147,22.31040467479125
sz002696,-2.602263881733459,15.481734023191994,21.760766482237262
sz002697,-1.319012354036568,17.07636474073538,22.957155973256157
sz002698,-1.2410669287321767,15.373899411972268,23.52746836693372
sz002699,-1.1574179448784296,15.95056348428324,23.151711879090968
sz002701,-2.7571930367618065,16.682040104703177,23.802697572424396
sz002703,-1.893295888447478,14.403104726862749,22.75495263578053
sz002708,-1.6506481810807634,15.360419737980571,22.249721354710584
sz002709,-4.885223231275381,14.942639201060201,22.284212866788547
sz002712,-1.151208272362428,14.237159038544807,22.354856530308908
sz002714,-3.691149602648474,15.076140819422298,23.74701791355601
sz002719,-0.3422066456623408,14.676345514112253,22.200657454742192
sz002721,0.49389184442043105,15.365300186808621,23.04629316044389
sz002727,-1.803771625676059,15.384984577431236,23.30683472670699
sz002729,-1.2129965767993431,14.111693629777848,22.009223461323277
sz002730,-0.585203796483865,15.129764334486946,22.183999635724177
sz002732,-3.002176978996633,15.308191763172456,22.197924459435498
sz002734,-0.5738491570583375,15.210108018336985,22.08794730660685
sz002735,-1.3705942492367926,14.749699705273441,21.875761871407583
sz002736,-1.1112137155461135,18.444130877842802,25.976374368702462
sz002738,-0.349444566570013,15.4494096236277,22.17661978433659
sz002739,1.43401508106585,15.592587170257094,25.06088829383746
sz002740,-0.7028868298575046,14.939991828676593,22.170984870298952
sz002741,0.387060262624921,15.253409509514075,22.328819013555684
sz002743,0.25120758496652473,15.535701107812953,21.96512041320417
sz002746,0.9917887149585232,15.813954188118192,22.17397130696796
sz002747,1.1268115388561617,15.068671966119636,22.72448701988245
sz002748,-2.4880719248702503,15.200974481846906,22.171424625346194
sz002749,-1.1691543471418904,14.384844297540093,22.516812728946213
sz002751,0.2538147972846977,14.653586487398494,22.615797196706797
sz002753,-0.6693666518945419,14.988545497951593,22.098471876546142
sz002755,0.4616275914435529,15.253783676641557,22.01613923444374
sz002756,-2.057643174218423,15.451710185981893,23.103517189723583
sz002757,-0.7420983882920088,15.155051237567887,22.110787009328096
sz002758,-0.059062140278377216,14.380450007177707,21.916494883239064
sz002759,-0.32315860028014076,15.062811257455126,22.122310840504348
sz002760,0.5902897951202376,15.31137590607994,21.794487068732693
sz002761,0.6926699674752506,15.537929901542078,22.119107335908346
sz002762,-0.5353401895295765,14.178513438215765,22.71188550415038
sz002763,-0.5265010427061734,15.771170775348327,22.67056074107143
sz002765,0.35785178741860146,16.291135293165055,22.358930335477325
sz002766,0.2860663767742794,15.963085882413235,22.331433377582457
sz002767,-1.133787017576024,15.326117895385574,22.001286947780564
sz002768,-0.5019882649251692,15.25015806212632,21.923996549261872
sz002769,-0.00048756705012678337,14.959750379483474,22.681615534378075
sz002770,0.056200100398137005,16.76653619994796,22.524952476548673
sz002771,0.684961595973506,15.252626270227468,22.228794287714138
sz002772,-0.8489017099691779,15.85160418639013,22.340914020471374
sz002773,0.7625819058004956,15.231654529785555,23.937714929122603
sz002775,-1.2857031991289094,15.636387095905855,22.23472967974261
sz002776,-1.815289966638249,15.466096269465682,22.352313603028918
sz300003,-1.2809338454620638,16.219401558378674,24.11540640766325
sz300007,-0.6659706359810297,14.685846415120979,22.90530770578242
sz300008,-3.285684494540312,15.869968088728525,21.968234414794225
sz300009,-2.5117955500043316,16.15700249132928,22.96315615750973
sz300010,-1.2891488666707156,16.964771217008682,23.458504321246362
sz300011,-0.2207754407482419,16.18864497965987,23.554665403231798
sz300012,-2.2150089037894576,16.361957552524746,22.926228703475086
sz300013,-0.9978468414057061,16.304978252802805,22.1593792272464
sz300014,-1.2074666935801923,16.475235303986388,22.872747382303874
sz300016,-0.1762192175563144,15.914505400148688,22.996509749280207
sz300017,-3.8493128771206866,16.81984689707051,24.12769674478118
sz300018,-0.916290731874155,15.935848298590635,22.719725575948743
sz300023,-0.9386151930384705,14.804174104716346,21.77906433112197
sz300024,-0.8206543486091809,17.105090293762856,24.497119442445786
sz300027,-0.7474626331831156,17.8466036823088,24.52191997584191
sz300028,0.6339857047679266,16.70259105606503,23.15105665421826
sz300029,-2.004640328597138,16.188750630511382,21.712998196567177
sz300030,-0.6066832987934083,16.393842893910534,22.61323040040202
sz300031,0.6591569803313935,16.430317314168978,22.065327322344167
sz300032,-1.2819004960931588,16.365525386647153,23.596427524013336
sz300035,-3.110507788146421,16.312648781813706,21.663872437265677
sz300036,-1.6130189368518062,15.982660898969632,22.509059095250446
sz300038,-0.7620607781953351,15.66542744554837,22.397242355910777
sz300040,-2.2543829911761684,16.246516931044656,21.75092010382066
sz300042,0.10105409682780181,15.30579381664668,21.988929577600228
sz300044,-0.7547820055131038,16.52554473967476,22.32713727153531
sz300046,-2.115461606204684,15.754580088143191,21.799829053200327
sz300047,-2.23018506318548,16.800916273081857,22.47778789173504
sz300050,-1.367221945743503,15.934278288003917,22.60710591602519
sz300051,-0.8608436144078504,17.09699663468958,22.524651877252357
sz300052,-2.6736628587927327,16.81102075479494,22.867301166831606
sz300053,-0.30790881794191965,16.214558773141803,22.812546317136906
sz300054,-2.0698367393601025,15.99306954547933,22.984158330586506
sz300056,0.1701190830059893,16.158940392840904,22.215707050375148
sz300057,-1.802319229443057,16.080404770650173,22.532930366597807
sz300059,-1.1845814560792958,18.22225725143913,25.242786754808858
sz300062,-1.2671517059474677,15.0853282219834,21.714121164632026
sz300063,-0.244098916490198,15.61172682631364,22.68406750620985
sz300064,-1.0024283648151884,16.862785101798988,22.741803955245015
sz300065,-1.4829125855842307,16.28539625660632,22.39854545323307
sz300068,-1.503075894439185,17.048714437497466,22.895532152256855
sz300069,-0.9839138443766796,15.259249513855966,21.92327081621917
sz300070,-1.2393164051796235,16.64799274821059,24.613533326227653
sz300071,-0.45682820808717134,16.678927871188872,22.823194611556264
sz300072,-1.167150304563867,16.53301050788369,23.755491260116568
sz300076,-1.3525453763832493,16.052585798744243,22.291652134482423
sz300078,0.7783914604295552,15.312184125513664,22.85301366135273
sz300083,-1.5896559034820623,15.424238037377695,22.433915378653744
sz300086,-1.5040773967762737,16.318893552566134,22.740543394533386
sz300087,-0.8264044127989261,15.945739108684228,21.666728788564935
sz300089,0.7175116194340859,15.197798396327128,21.946019985991292
sz300090,-1.1845822700936934,16.711519228731742,23.122681595207688
sz300093,0.41740265912921837,16.235476631590164,21.96040258765078
sz300094,0.8232516553717857,15.934944773963155,22.631451148084874
sz300096,1.159901362336233,17.55447817450513,22.840702004905257
sz300097,-0.09995984534257286,15.979872633910553,21.925357777895986
sz300098,-3.2394951120709354,15.85128978151897,22.662944077607207
sz300099,0.28438717655492834,15.624322990065222,21.96815205272545
sz300100,-1.0101256225001574,15.454414575025524,22.68138536528762
sz300101,-0.1811124230373774,16.274007238935845,23.158272420815813
sz300104,-2.6267045616482565,17.76599614442399,25.162064281611222
sz300109,-0.4116307489861984,15.270426685103837,22.518553378232927
sz300110,-0.7128939434947799,16.65393584342226,22.86029841217625
sz300111,-1.8861909143536904,18.22336595291636,22.717480289838967
sz300112,-0.16507975035944858,16.142775297398885,22.113368938991957
sz300113,0.12056104218189517,16.38243609276372,23.13096748850372
sz300115,-0.5518638111311044,16.348669346210755,23.606577830725797
sz300116,-2.187694212485524,16.474574404661272,22.063826743033143
sz300117,-1.650136822456692,16.22586739891327,21.82078052567954
sz300118,-1.404453096131762,16.908050943462744,22.776550460494867
sz300119,-1.4170660197866443,16.118896543015783,22.368334517484072
sz300120,-1.0896836579238083,16.208660952650618,21.916397517573127
sz300121,-2.8634423460175356,15.779155156693891,21.88501917073719
sz300122,-2.09634335248244,15.668048378276552,23.813429648165073
sz300123,-0.12540872252302,15.840771543726929,22.083232287497705
sz300124,-1.4727915759556498,16.603189172305875,24.262141451902448
sz300125,-2.9104676218993037,15.040283930815596,22.094837219979414
sz300132,-1.9069722813288932,16.675125787420253,22.031309091522942
sz300135,-0.49861751592594716,16.530665575495842,22.90510854126702
sz300136,-1.1898705382644654,16.278162842549598,23.223142210266857
sz300137,-1.68312562822526,16.9120065709309,22.621434341725344
sz300138,-1.2771263891354827,15.527621050964648,21.760722731138195
sz300141,-2.2658275092588616,15.629020955027343,21.91428183059219
sz300142,-1.345720844672724,15.546064473936415,23.2447427145505
sz300143,-0.9913372306101415,15.518947410520797,21.372979433186416
sz300145,-0.4853914352171235,15.12107426604093,22.845225789849792
sz300146,-2.179286876649552,16.535555550788906,23.992985528413985
sz300149,0.503728361895229,16.256792793501862,22.292101378729676
sz300152,-0.17811986994025483,16.70194395002207,22.560453435552112
sz300154,-1.2220319858643338,15.641586230967416,22.289138467339818
sz300156,-0.941070760872642,16.057787403586858,23.056961592387665
sz300158,-0.8397506547518209,15.52818809937603,22.21009699014555
sz300160,-4.249854861565403,15.781304270990251,21.899164491867456
sz300161,0.2644744585133565,16.1069216613422,22.00864745187864
sz300163,0.6149282056997013,15.414730159472262,22.142462015711132
sz300164,-0.1789012883891568,16.42874472147613,22.297160192929276
sz300166,-2.034321106399367,16.2821628959724,23.539283622907856
sz300167,-1.4961363454034609,15.852316088673632,22.781982082766596
sz300169,-4.0690267542378065,15.996477889468888,22.113681680556805
sz300170,-2.863233050296867,17.370778641950682,23.643808104282808
sz300174,-0.770438854861592,15.092721351265507,21.79157493544354
sz300175,-1.4957282021653528,16.9424746425055,22.46221820691315
sz300176,-2.0860335233619893,14.96087418096559,21.620512960916273
sz300182,0.2901300540904209,15.84780305957792,23.62035237479286
sz300184,0.17624508787442725,16.556330093359232,22.326293824741008
sz300185,-1.661281514090423,17.287874279173902,22.753837564903293
sz300186,1.130060229673524,16.27621672312861,23.69103757452201
sz300189,1.1582531425744118,16.646058618612265,22.304729161486048
sz300190,-0.984569572627449,15.537776604183083,22.65307881523802
